GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC04_EST_VC04,HC04_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC04_EST_VC05,HC04_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06
1400000US36005014100,36005014100,"Census Tract 141, Bronx County, New York",2073,86,(X),(X),484,114,23.3,5.3,1204,131,58.1,5.8,421,123,35.0,9.2,84,50,4.1,2.4,29,40,34.5,37.7,32,31,1.5,1.5,12,22,37.5,47.2,91,57,4.4,2.7,22,24,24.2,28.4
1400000US36005014300,36005014300,"Census Tract 143, Bronx County, New York",475,40,(X),(X),86,39,18.1,8.0,184,53,38.7,10.7,69,35,37.5,17.4,42,23,8.8,4.7,5,9,11.9,20.5,12,19,2.5,3.9,12,19,100.0,82.2,34,20,7.2,4.0,0,11,0.0,48.9
1400000US36005014400,36005014400,"Census Tract 144, Bronx County, New York",2170,103,(X),(X),172,77,7.9,3.6,1045,177,48.2,7.6,163,76,15.6,7.2,43,55,2.0,2.5,9,12,20.9,51.0,45,49,2.1,2.3,0,16,0.0,42.5,37,59,1.7,2.7,0,16,0.0,46.8
1400000US36005014500,36005014500,"Census Tract 145, Bronx County, New York",2273,87,(X),(X),400,158,17.6,7.0,1178,199,51.8,8.5,385,158,32.7,12.9,92,71,4.0,3.2,0,16,0.0,27.2,0,16,0.0,1.3,0,16,-,**,92,70,4.0,3.1,15,28,16.3,28.2
1400000US36005014701,36005014701,"Census Tract 147.01, Bronx County, New York",1996,63,(X),(X),288,161,14.4,8.0,1030,213,51.6,10.1,236,145,22.9,13.2,32,41,1.6,2.0,14,23,43.8,56.2,0,16,0.0,1.5,0,16,-,**,125,104,6.3,5.2,38,62,30.4,40.8
1400000US36005014702,36005014702,"Census Tract 147.02, Bronx County, New York",1645,42,(X),(X),319,93,19.4,5.7,882,106,53.6,6.5,300,92,34.0,10.5,7,11,0.4,0.6,7,11,100.0,100.0,0,16,0.0,1.8,0,16,-,**,126,61,7.7,3.7,12,19,9.5,15.1
1400000US36005014900,36005014900,"Census Tract 149, Bronx County, New York",1463,100,(X),(X),198,73,13.5,4.9,768,127,52.5,7.3,164,70,21.4,8.5,54,51,3.7,3.5,15,24,27.8,44.9,0,11,0.0,2.0,0,11,-,**,114,72,7.8,4.8,19,20,16.7,19.7
1400000US36005015100,36005015100,"Census Tract 151, Bronx County, New York",1731,101,(X),(X),355,115,20.5,6.3,971,109,56.1,5.5,316,110,32.5,10.5,66,53,3.8,3.1,0,16,0.0,34.6,0,16,0.0,1.7,0,16,-,**,158,75,9.1,4.2,39,33,24.7,21.5
1400000US36005015200,36005015200,"Census Tract 152, Bronx County, New York",890,49,(X),(X),60,29,6.7,3.3,417,74,46.9,7.7,12,13,2.9,3.1,147,51,16.5,5.8,37,22,25.2,13.5,11,16,1.2,1.9,11,16,100.0,85.9,25,23,2.8,2.6,0,11,0.0,57.0
1400000US36005015300,36005015300,"Census Tract 153, Bronx County, New York",1577,91,(X),(X),247,82,15.7,5.1,809,117,51.3,7.1,215,77,26.6,9.6,87,69,5.5,4.4,26,35,29.9,41.4,19,20,1.2,1.3,0,11,0.0,65.4,87,59,5.5,3.7,6,14,6.9,17.0
1400000US36005015500,36005015500,"Census Tract 155, Bronx County, New York",1112,30,(X),(X),243,81,21.9,7.2,790,81,71.0,6.9,208,74,26.3,9.2,17,28,1.5,2.5,0,11,0.0,69.1,12,15,1.1,1.4,8,12,66.7,60.4,37,37,3.3,3.3,27,34,73.0,39.9
1400000US36005015700,36005015700,"Census Tract 157, Bronx County, New York",1302,88,(X),(X),201,88,15.4,6.9,815,115,62.6,7.5,164,75,20.1,9.7,29,23,2.2,1.7,0,11,0.0,52.9,26,31,2.0,2.4,0,11,0.0,55.9,61,59,4.7,4.5,37,41,60.7,48.4
1400000US36005015800,36005015800,"Census Tract 158, Bronx County, New York",400,49,(X),(X),38,32,9.5,7.9,150,38,37.5,9.5,12,18,8.0,11.8,31,24,7.8,6.1,13,21,41.9,47.0,17,21,4.3,5.3,13,20,76.5,53.7,7,10,1.8,2.5,0,11,0.0,100.0
1400000US36005015900,36005015900,"Census Tract 159, Bronx County, New York",633,58,(X),(X),209,68,33.0,10.5,535,66,84.5,7.6,194,67,36.3,11.2,0,11,0.0,4.6,0,11,-,**,15,23,2.4,3.6,15,23,100.0,73.6,0,11,0.0,4.6,0,11,-,**
1400000US36005016000,36005016000,"Census Tract 160, Bronx County, New York",1540,82,(X),(X),73,67,4.7,4.3,330,125,21.4,7.8,27,38,8.2,11.2,195,73,12.7,4.7,46,56,23.6,27.8,11,16,0.7,1.0,0,11,0.0,85.9,25,28,1.6,1.8,0,11,0.0,57.0
1400000US36005016100,36005016100,"Census Tract 161, Bronx County, New York",1736,88,(X),(X),318,113,18.3,6.3,1021,153,58.8,8.0,301,113,29.5,10.2,62,47,3.6,2.7,17,19,27.4,34.5,9,15,0.5,0.9,0,11,0.0,95.0,6,18,0.3,1.1,0,11,0.0,100.0
1400000US36005016200,36005016200,"Census Tract 162, Bronx County, New York",557,41,(X),(X),29,29,5.2,5.1,232,47,41.7,8.0,20,26,8.6,10.8,51,29,9.2,5.1,4,7,7.8,12.7,5,8,0.9,1.5,5,8,100.0,100.0,0,11,0.0,5.2,0,11,-,**
1400000US36005016300,36005016300,"Census Tract 163, Bronx County, New York",0,11,(X),(X),0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**
1400000US36005016400,36005016400,"Census Tract 164, Bronx County, New York",416,34,(X),(X),41,26,9.9,6.2,104,39,25.0,8.6,11,11,10.6,11.0,76,34,18.3,8.2,30,23,39.5,24.4,0,11,0.0,7.0,0,11,-,**,11,12,2.6,2.9,0,11,0.0,85.9
1400000US36005016500,36005016500,"Census Tract 165, Bronx County, New York",354,35,(X),(X),64,32,18.1,9.0,153,43,43.2,10.1,41,28,26.8,16.9,21,19,5.9,5.5,14,16,66.7,50.7,0,11,0.0,8.1,0,11,-,**,67,34,18.9,9.4,9,15,13.4,20.3
1400000US36005016600,36005016600,"Census Tract 166, Bronx County, New York",762,63,(X),(X),74,43,9.7,5.7,350,69,45.9,7.5,65,43,18.6,12.2,79,35,10.4,4.6,9,7,11.4,10.2,13,13,1.7,1.7,0,11,0.0,79.0,0,11,0.0,3.9,0,11,-,**
1400000US36005016700,36005016700,"Census Tract 167, Bronx County, New York",923,56,(X),(X),122,56,13.2,5.9,452,62,49.0,5.7,104,54,23.0,11.9,26,27,2.8,2.9,0,11,0.0,55.9,0,11,0.0,3.2,0,11,-,**,117,42,12.7,4.5,18,18,15.4,15.4
1400000US36005016900,36005016900,"Census Tract 169, Bronx County, New York",480,28,(X),(X),89,43,18.5,8.9,216,47,45.0,9.8,82,42,38.0,15.7,21,20,4.4,4.1,0,11,0.0,62.2,0,11,0.0,6.1,0,11,-,**,7,11,1.5,2.2,7,11,100.0,100.0
1400000US36005017100,36005017100,"Census Tract 171, Bronx County, New York",0,11,(X),(X),0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**
1400000US36005017300,36005017300,"Census Tract 173, Bronx County, New York",2000,123,(X),(X),566,180,28.3,9.2,1188,210,59.4,9.6,521,182,43.9,14.9,50,65,2.5,3.3,0,16,0.0,40.3,63,79,3.2,3.9,0,16,0.0,35.6,72,88,3.6,4.4,45,75,62.5,51.2
1400000US36005017500,36005017500,"Census Tract 175, Bronx County, New York",2576,124,(X),(X),703,185,27.3,6.9,1425,223,55.3,7.8,581,176,40.8,10.8,82,66,3.2,2.6,65,65,79.3,30.6,15,24,0.6,0.9,0,16,0.0,73.6,134,81,5.2,3.2,57,55,42.5,31.5
1400000US36005017701,36005017701,"Census Tract 177.01, Bronx County, New York",1194,103,(X),(X),198,92,16.6,7.4,698,132,58.5,8.1,198,92,28.4,12.2,39,46,3.3,4.0,0,16,0.0,45.6,0,16,0.0,2.5,0,16,-,**,73,67,6.1,5.5,0,16,0.0,32.3
1400000US36005017702,36005017702,"Census Tract 177.02, Bronx County, New York",1643,97,(X),(X),483,148,29.4,8.6,973,123,59.2,6.3,441,133,45.3,11.5,64,49,3.9,3.0,19,31,29.7,39.5,0,16,0.0,1.8,0,16,-,**,115,59,7.0,3.6,23,27,20.0,22.2
1400000US36005017901,36005017901,"Census Tract 179.01, Bronx County, New York",1725,68,(X),(X),535,146,31.0,8.3,1081,123,62.7,7.0,444,124,41.1,10.6,117,62,6.8,3.6,91,56,77.8,19.5,30,34,1.7,2.0,0,16,0.0,52.0,118,88,6.8,5.0,0,16,0.0,22.2
1400000US36005017902,36005017902,"Census Tract 179.02, Bronx County, New York",1118,58,(X),(X),268,104,24.0,9.2,554,99,49.6,8.7,157,81,28.3,13.1,32,31,2.9,2.8,0,11,0.0,50.4,0,11,0.0,2.6,0,11,-,**,250,84,22.4,7.4,111,72,44.4,28.6
1400000US36005018101,36005018101,"Census Tract 181.01, Bronx County, New York",1010,66,(X),(X),285,83,28.2,8.0,631,104,62.5,8.8,235,79,37.2,11.5,54,45,5.3,4.4,39,46,72.2,42.1,5,8,0.5,0.8,0,11,0.0,100.0,53,39,5.2,3.9,11,15,20.8,30.7
1400000US36005018102,36005018102,"Census Tract 181.02, Bronx County, New York",1586,78,(X),(X),340,114,21.4,7.1,830,100,52.3,5.7,273,106,32.9,12.2,174,64,11.0,4.1,26,32,14.9,16.7,10,15,0.6,0.9,0,16,0.0,90.1,192,55,12.1,3.3,41,38,21.4,20.3
1400000US36005018301,36005018301,"Census Tract 183.01, Bronx County, New York",1968,60,(X),(X),454,103,23.1,5.2,1143,116,58.1,5.7,401,99,35.1,8.9,75,52,3.8,2.6,9,14,12.0,20.8,44,36,2.2,1.8,44,36,100.0,43.0,28,24,1.4,1.2,0,11,0.0,53.8
1400000US36005018302,36005018302,"Census Tract 183.02, Bronx County, New York",1273,76,(X),(X),253,91,19.9,6.9,648,109,50.9,9.3,196,82,30.2,11.6,13,16,1.0,1.3,5,9,38.5,59.6,0,11,0.0,2.3,0,11,-,**,106,90,8.3,6.8,52,61,49.1,30.9
1400000US36005018400,36005018400,"Census Tract 184, Bronx County, New York",1421,83,(X),(X),111,60,7.8,4.2,336,88,23.6,5.9,54,46,16.1,12.9,156,50,11.0,3.4,57,38,36.5,20.7,15,24,1.1,1.7,0,11,0.0,73.6,0,11,0.0,2.1,0,11,-,**
1400000US36005018500,36005018500,"Census Tract 185, Bronx County, New York",2607,132,(X),(X),577,218,22.1,8.1,1314,172,50.4,5.9,407,173,31.0,12.1,162,109,6.2,4.2,66,73,40.7,35.3,0,16,0.0,1.1,0,16,-,**,190,92,7.3,3.5,104,91,54.7,35.1
1400000US36005018900,36005018900,"Census Tract 189, Bronx County, New York",2895,104,(X),(X),673,197,23.2,6.8,1735,202,59.9,6.6,613,184,35.3,10.1,112,95,3.9,3.3,60,68,53.6,39.6,0,16,0.0,1.0,0,16,-,**,84,65,2.9,2.2,0,16,0.0,29.2
1400000US36005019300,36005019300,"Census Tract 193, Bronx County, New York",2054,106,(X),(X),391,135,19.0,6.4,1288,157,62.7,6.7,365,131,28.3,9.8,20,23,1.0,1.1,7,11,35.0,59.8,11,18,0.5,0.9,0,16,0.0,85.9,60,37,2.9,1.8,19,26,31.7,47.0
1400000US36005019400,36005019400,"Census Tract 194, Bronx County, New York",730,42,(X),(X),80,50,11.0,6.8,480,63,65.8,7.6,63,46,13.1,9.2,45,36,6.2,4.9,17,27,37.8,43.5,5,8,0.7,1.1,0,11,0.0,100.0,13,21,1.8,2.9,0,11,0.0,79.0
1400000US36005019500,36005019500,"Census Tract 195, Bronx County, New York",2772,92,(X),(X),493,164,17.8,5.9,1678,219,60.5,7.5,463,163,27.6,8.7,63,53,2.3,1.9,14,23,22.2,37.1,35,39,1.3,1.4,16,24,45.7,54.3,188,133,6.8,4.8,0,16,0.0,14.7
1400000US36005019700,36005019700,"Census Tract 197, Bronx County, New York",2231,82,(X),(X),661,169,29.6,7.6,1406,154,63.0,7.0,615,162,43.7,10.1,89,46,4.0,2.1,46,42,51.7,33.2,24,39,1.1,1.7,0,16,0.0,58.2,116,62,5.2,2.8,0,16,0.0,22.5
1400000US36005019900,36005019900,"Census Tract 199, Bronx County, New York",2760,115,(X),(X),664,161,24.1,5.8,1865,200,67.6,6.4,664,161,35.6,7.8,119,83,4.3,3.0,0,16,0.0,22.0,0,16,0.0,1.1,0,16,-,**,155,90,5.6,3.3,0,16,0.0,17.5
1400000US36005020000,36005020000,"Census Tract 200, Bronx County, New York",1489,89,(X),(X),346,87,23.2,6.0,876,102,58.8,5.8,259,77,29.6,8.8,314,71,21.1,4.4,56,35,17.8,11.4,102,51,6.9,3.4,31,28,30.4,23.9,0,11,0.0,2.0,0,11,-,**
1400000US36005020100,36005020100,"Census Tract 201, Bronx County, New York",1308,59,(X),(X),360,87,27.5,6.7,805,88,61.5,6.4,353,86,43.9,9.8,69,47,5.3,3.6,7,12,10.1,20.4,6,10,0.5,0.8,0,11,0.0,100.0,50,39,3.8,3.0,0,11,0.0,40.3
1400000US36005020200,36005020200,"Census Tract 202, Bronx County, New York",851,42,(X),(X),179,64,21.0,7.4,537,63,63.1,6.4,128,55,23.8,10.2,86,40,10.1,4.6,33,26,38.4,22.5,28,19,3.3,2.2,18,18,64.3,39.1,0,11,0.0,3.5,0,11,-,**
1400000US36005020400,36005020400,"Census Tract 204, Bronx County, New York",1034,84,(X),(X),79,51,7.6,5.0,728,127,70.4,9.6,52,43,7.1,6.0,57,33,5.5,3.2,27,24,47.4,28.5,2,12,0.2,1.2,0,11,0.0,100.0,0,11,0.0,2.9,0,11,-,**
1400000US36005020501,36005020501,"Census Tract 205.01, Bronx County, New York",2764,97,(X),(X),544,172,19.7,6.2,1661,195,60.1,6.6,531,174,32.0,10.0,87,69,3.1,2.5,0,16,0.0,28.4,0,16,0.0,1.1,0,16,-,**,75,61,2.7,2.2,13,22,17.3,24.6
1400000US36005020502,36005020502,"Census Tract 205.02, Bronx County, New York",864,57,(X),(X),294,68,34.0,7.6,551,66,63.8,6.2,294,68,53.4,11.4,13,14,1.5,1.6,0,11,0.0,79.0,15,17,1.7,2.0,0,11,0.0,73.6,23,25,2.7,2.9,0,11,0.0,59.4
1400000US36005020601,36005020601,"Census Tract 206.01, Bronx County, New York",882,58,(X),(X),106,63,12.0,7.0,341,91,38.7,9.5,68,50,19.9,14.1,160,70,18.1,7.9,38,43,23.8,25.3,8,12,0.9,1.3,0,11,0.0,100.0,40,29,4.5,3.3,0,11,0.0,45.1
1400000US36005020900,36005020900,"Census Tract 209, Bronx County, New York",1561,84,(X),(X),371,110,23.8,6.8,895,111,57.3,6.8,371,110,41.5,10.8,27,31,1.7,2.0,0,11,0.0,54.8,0,11,0.0,1.9,0,11,-,**,99,50,6.3,3.2,0,11,0.0,25.7
1400000US36005021001,36005021001,"Census Tract 210.01, Bronx County, New York",3843,187,(X),(X),460,179,12.0,4.7,1394,229,36.3,5.5,322,156,23.1,9.5,255,121,6.6,3.2,118,94,46.3,30.2,31,35,0.8,0.9,20,26,64.5,49.7,252,123,6.6,3.2,0,16,0.0,11.2
1400000US36005021002,36005021002,"Census Tract 210.02, Bronx County, New York",3112,91,(X),(X),272,125,8.7,4.0,613,186,19.7,5.8,179,111,29.2,15.8,295,119,9.5,3.9,79,73,26.8,22.2,115,80,3.7,2.6,14,22,12.2,22.9,67,59,2.2,1.9,0,16,0.0,34.3
1400000US36005021100,36005021100,"Census Tract 211, Bronx County, New York",1793,100,(X),(X),393,99,21.9,5.5,1014,109,56.6,5.6,333,94,32.8,8.3,40,41,2.2,2.3,32,39,80.0,36.0,0,16,0.0,1.7,0,16,-,**,107,59,6.0,3.3,28,33,26.2,26.5
1400000US36005021200,36005021200,"Census Tract 212, Bronx County, New York",2152,125,(X),(X),223,121,10.4,5.5,766,178,35.6,7.2,139,119,18.1,14.3,250,53,11.6,2.5,84,56,33.6,24.3,65,57,3.0,2.6,0,16,0.0,34.9,31,37,1.4,1.7,0,16,0.0,51.2
1400000US36005021301,36005021301,"Census Tract 213.01, Bronx County, New York",458,26,(X),(X),111,47,24.2,10.0,317,50,69.2,10.1,111,47,35.0,11.6,0,11,0.0,6.3,0,11,-,**,0,11,0.0,6.3,0,11,-,**,0,11,0.0,6.3,0,11,-,**
1400000US36005021302,36005021302,"Census Tract 213.02, Bronx County, New York",2035,87,(X),(X),411,191,20.2,9.4,1066,179,52.4,8.5,392,184,36.8,13.5,46,49,2.3,2.4,7,16,15.2,33.7,26,31,1.3,1.5,12,19,46.2,53.8,227,141,11.2,6.8,0,16,0.0,12.4
1400000US36005021501,36005021501,"Census Tract 215.01, Bronx County, New York",1379,53,(X),(X),293,92,21.2,6.7,1022,86,74.1,5.7,293,92,28.7,8.6,44,37,3.2,2.7,0,11,0.0,43.0,0,11,0.0,2.1,0,11,-,**,39,37,2.8,2.7,0,11,0.0,45.6
1400000US36005021502,36005021502,"Census Tract 215.02, Bronx County, New York",2148,52,(X),(X),578,140,26.9,6.4,1416,119,65.9,5.3,560,143,39.5,9.2,51,44,2.4,2.0,7,11,13.7,23.0,0,16,0.0,1.4,0,16,-,**,64,47,3.0,2.2,11,17,17.2,26.2
1400000US36005021601,36005021601,"Census Tract 216.01, Bronx County, New York",1602,68,(X),(X),196,91,12.2,5.7,872,155,54.4,9.0,172,87,19.7,9.3,70,50,4.4,3.1,9,15,12.9,21.5,6,9,0.4,0.6,6,9,100.0,100.0,73,48,4.6,3.0,9,14,12.3,20.7
1400000US36005021602,36005021602,"Census Tract 216.02, Bronx County, New York",2432,97,(X),(X),295,130,12.1,5.3,993,146,40.8,5.7,179,116,18.0,11.0,274,89,11.3,3.7,93,75,33.9,25.1,16,23,0.7,0.9,16,23,100.0,71.2,127,76,5.2,3.1,7,14,5.5,11.7
1400000US36005021700,36005021700,"Census Tract 217, Bronx County, New York",1701,84,(X),(X),315,109,18.5,6.3,841,118,49.4,6.3,279,96,33.2,10.8,48,36,2.8,2.1,8,12,16.7,22.2,19,31,1.1,1.8,0,16,0.0,65.4,168,74,9.9,4.4,28,32,16.7,17.8
1400000US36005021800,36005021800,"Census Tract 218, Bronx County, New York",2326,131,(X),(X),262,136,11.3,5.7,1519,219,65.3,8.6,262,136,17.2,8.5,121,94,5.2,4.1,0,16,0.0,21.7,72,65,3.1,2.8,0,16,0.0,32.7,41,46,1.8,2.0,0,16,0.0,44.5
1400000US36005021900,36005021900,"Census Tract 219, Bronx County, New York",397,29,(X),(X),150,41,37.8,9.9,315,41,79.3,8.6,150,41,47.6,10.6,0,11,0.0,7.3,0,11,-,**,0,11,0.0,7.3,0,11,-,**,15,18,3.8,4.6,0,11,0.0,73.6
1400000US36005022000,36005022000,"Census Tract 220, Bronx County, New York",491,36,(X),(X),100,55,20.4,11.1,398,70,81.1,12.1,78,51,19.6,12.5,20,25,4.1,5.2,13,21,65.0,58.9,9,14,1.8,2.9,9,14,100.0,95.0,5,8,1.0,1.7,0,11,0.0,100.0
1400000US36005022101,36005022101,"Census Tract 221.01, Bronx County, New York",1198,69,(X),(X),383,100,32.0,8.0,844,105,70.5,7.5,329,107,39.0,10.0,80,60,6.7,5.1,36,44,45.0,38.6,0,11,0.0,2.5,0,11,-,**,78,55,6.5,4.5,18,30,23.1,37.1
1400000US36005022102,36005022102,"Census Tract 221.02, Bronx County, New York",1660,89,(X),(X),654,152,39.4,8.6,1224,150,73.7,7.7,643,151,52.5,9.6,11,18,0.7,1.1,11,18,100.0,85.9,16,24,1.0,1.4,0,16,0.0,71.2,25,32,1.5,2.0,0,16,0.0,57.0
1400000US36005022200,36005022200,"Census Tract 222, Bronx County, New York",1150,58,(X),(X),207,81,18.0,6.9,636,90,55.3,7.4,138,68,21.7,10.4,186,66,16.2,5.7,44,37,23.7,18.2,11,15,1.0,1.3,8,13,72.7,58.6,17,27,1.5,2.4,17,27,100.0,69.1
1400000US36005022300,36005022300,"Census Tract 223, Bronx County, New York",1834,41,(X),(X),446,131,24.3,7.0,1114,163,60.7,8.3,408,125,36.6,10.2,28,31,1.5,1.7,0,16,0.0,53.8,26,43,1.4,2.4,0,16,0.0,55.9,47,46,2.6,2.5,38,44,80.9,35.2
1400000US36005022401,36005022401,"Census Tract 224.01, Bronx County, New York",1136,43,(X),(X),296,80,26.1,7.1,708,88,62.3,6.7,273,84,38.6,11.5,74,46,6.5,4.1,15,24,20.3,28.8,15,17,1.3,1.5,8,14,53.3,53.3,37,28,3.3,2.5,0,11,0.0,46.8
1400000US36005022403,36005022403,"Census Tract 224.03, Bronx County, New York",1327,60,(X),(X),340,114,25.6,8.2,890,100,67.1,6.5,286,117,32.1,11.6,122,50,9.2,3.8,54,40,44.3,27.9,0,11,0.0,2.2,0,11,-,**,42,25,3.2,1.9,0,11,0.0,44.0
1400000US36005022404,36005022404,"Census Tract 224.04, Bronx County, New York",1789,55,(X),(X),262,96,14.6,5.4,648,126,36.2,6.9,96,59,14.8,9.3,294,95,16.4,5.3,113,69,38.4,18.0,16,19,0.9,1.0,6,10,37.5,52.9,112,74,6.3,4.2,47,55,42.0,38.2
1400000US36005022500,36005022500,"Census Tract 225, Bronx County, New York",2362,94,(X),(X),491,147,20.8,6.3,1371,221,58.0,8.7,401,156,29.2,10.0,181,116,7.7,4.9,7,12,3.9,6.9,79,83,3.3,3.6,29,44,36.7,59.7,212,106,9.0,4.5,54,65,25.5,29.7
1400000US36005022701,36005022701,"Census Tract 227.01, Bronx County, New York",1846,53,(X),(X),404,108,21.9,5.8,1033,133,56.0,6.7,363,107,35.1,9.2,113,57,6.1,3.1,11,18,9.7,15.7,23,24,1.2,1.3,13,18,56.5,56.0,126,68,6.8,3.7,17,23,13.5,17.8
1400000US36005022702,36005022702,"Census Tract 227.02, Bronx County, New York",614,33,(X),(X),122,43,19.9,7.0,319,70,52.0,10.6,92,38,28.8,10.3,33,20,5.4,3.2,10,9,30.3,26.8,4,7,0.7,1.1,0,11,0.0,100.0,87,40,14.2,6.5,20,23,23.0,25.6
1400000US36005022703,36005022703,"Census Tract 227.03, Bronx County, New York",596,33,(X),(X),178,60,29.9,9.6,339,76,56.9,11.5,159,63,46.9,12.8,31,25,5.2,4.3,8,8,25.8,24.2,72,35,12.1,5.9,0,11,0.0,32.7,27,26,4.5,4.4,11,16,40.7,44.5
1400000US36005022800,36005022800,"Census Tract 228, Bronx County, New York",2382,124,(X),(X),481,202,20.2,8.5,1126,187,47.3,7.3,314,182,27.9,15.8,321,107,13.5,4.7,62,53,19.3,15.6,143,46,6.0,1.9,52,37,36.4,25.2,152,80,6.4,3.3,53,64,34.9,35.2
1400000US36005022901,36005022901,"Census Tract 229.01, Bronx County, New York",1804,89,(X),(X),421,152,23.3,8.4,1096,140,60.8,6.7,399,150,36.4,12.1,76,74,4.2,4.1,17,28,22.4,38.8,20,16,1.1,0.9,0,16,0.0,63.7,62,44,3.4,2.4,5,9,8.1,15.9
1400000US36005022902,36005022902,"Census Tract 229.02, Bronx County, New York",1083,74,(X),(X),317,99,29.3,8.9,729,95,67.3,7.4,304,96,41.7,11.9,20,24,1.8,2.3,0,11,0.0,63.7,0,11,0.0,2.7,0,11,-,**,61,45,5.6,4.1,13,22,21.3,34.4
1400000US36005023000,36005023000,"Census Tract 230, Bronx County, New York",953,58,(X),(X),101,62,10.6,6.6,378,100,39.7,9.5,32,33,8.5,8.5,82,48,8.6,5.1,28,32,34.1,30.4,72,44,7.6,4.7,17,22,23.6,25.3,109,42,11.4,4.5,24,30,22.0,25.6
1400000US36005023100,36005023100,"Census Tract 231, Bronx County, New York",462,18,(X),(X),162,43,35.1,9.3,294,50,63.6,10.7,162,43,55.1,13.5,24,22,5.2,4.8,0,11,0.0,58.2,0,11,0.0,6.3,0,11,-,**,63,35,13.6,7.5,0,11,0.0,35.6
1400000US36005023200,36005023200,"Census Tract 232, Bronx County, New York",831,45,(X),(X),146,57,17.6,6.7,373,73,44.9,7.9,77,43,20.6,10.1,102,53,12.3,6.4,56,41,54.9,23.0,21,17,2.5,2.0,0,11,0.0,62.2,59,35,7.1,4.3,13,17,22.0,29.4
1400000US36005023301,36005023301,"Census Tract 233.01, Bronx County, New York",1541,65,(X),(X),528,136,34.3,8.9,1022,123,66.3,7.3,490,136,47.9,11.3,0,11,0.0,1.9,0,11,-,**,0,11,0.0,1.9,0,11,-,**,105,48,6.8,3.2,38,36,36.2,31.7
1400000US36005023302,36005023302,"Census Tract 233.02, Bronx County, New York",971,45,(X),(X),386,102,39.8,10.3,731,88,75.3,8.1,345,101,47.2,13.1,22,34,2.3,3.5,22,34,100.0,60.7,19,30,2.0,3.0,19,30,100.0,65.4,43,33,4.4,3.4,0,11,0.0,43.5
1400000US36005023501,36005023501,"Census Tract 235.01, Bronx County, New York",1112,52,(X),(X),380,100,34.2,8.9,827,91,74.4,6.7,374,100,45.2,10.2,43,30,3.9,2.7,0,11,0.0,43.5,6,11,0.5,1.0,6,11,100.0,100.0,26,33,2.3,3.0,0,11,0.0,55.9
1400000US36005023502,36005023502,"Census Tract 235.02, Bronx County, New York",1671,61,(X),(X),616,127,36.9,7.5,1244,97,74.4,4.6,597,128,48.0,9.1,23,31,1.4,1.9,7,10,30.4,43.3,7,11,0.4,0.7,0,11,0.0,100.0,39,40,2.3,2.4,12,19,30.8,48.2
1400000US36005023600,36005023600,"Census Tract 236, Bronx County, New York",630,41,(X),(X),110,43,17.5,6.9,305,64,48.4,8.9,66,34,21.6,11.0,94,39,14.9,6.3,8,14,8.5,14.3,2,5,0.3,0.8,2,5,100.0,100.0,80,39,12.7,6.3,34,24,42.5,27.7
1400000US36005023702,36005023702,"Census Tract 237.02, Bronx County, New York",337,37,(X),(X),88,44,26.1,12.5,185,46,54.9,12.8,84,46,45.4,19.4,0,11,0.0,8.5,0,11,-,**,4,7,1.2,2.2,0,11,0.0,100.0,4,5,1.2,1.5,4,5,100.0,100.0
1400000US36005023703,36005023703,"Census Tract 237.03, Bronx County, New York",1479,76,(X),(X),355,132,24.0,8.5,1134,116,76.7,6.2,347,132,30.6,10.5,41,43,2.8,2.9,0,16,0.0,44.5,8,15,0.5,1.0,8,15,100.0,100.0,33,33,2.2,2.2,0,16,0.0,49.6
1400000US36005023704,36005023704,"Census Tract 237.04, Bronx County, New York",1401,47,(X),(X),551,141,39.3,9.9,1013,116,72.3,7.5,536,135,52.9,12.1,61,50,4.4,3.6,15,19,24.6,38.2,17,19,1.2,1.4,0,11,0.0,69.1,45,47,3.2,3.3,0,11,0.0,42.5
1400000US36005023800,36005023800,"Census Tract 238, Bronx County, New York",819,61,(X),(X),146,56,17.8,6.9,536,83,65.4,8.6,97,48,18.1,8.6,88,35,10.7,4.2,39,27,44.3,18.4,24,20,2.9,2.5,10,14,41.7,46.4,8,11,1.0,1.4,0,11,0.0,100.0
